wagnum,month
26231,2023-02-28
26233,2023-02-28
25959,2023-02-28
25961,2023-02-28
25962,2023-02-28
27492,2023-02-28
26967,2023-02-28
26236,2023-02-28
26244,2023-02-28
26245,2023-02-28
26249,2023-02-28
26250,2023-02-28
26251,2023-02-28
27495,2023-02-28
27499,2023-02-28
27501,2023-02-28
27528,2023-02-28
26972,2023-02-28
26974,2023-02-28
26977,2023-02-28
26978,2023-02-28
26982,2023-02-28
26986,2023-02-28
26252,2023-02-28
26258,2023-02-28
26467,2023-02-28
26469,2023-02-28
26472,2023-02-28
26473,2023-02-28
26475,2023-02-28
26476,2023-02-28
26481,2023-02-28
27535,2023-02-28
27541,2023-02-28
27544,2023-02-28
27547,2023-02-28
27549,2023-02-28
26987,2023-02-28
26988,2023-02-28
26989,2023-02-28
26991,2023-02-28
26992,2023-02-28
26994,2023-02-28
26483,2023-02-28
26486,2023-02-28
26487,2023-02-28
26489,2023-02-28
26492,2023-02-28
26495,2023-02-28
26496,2023-02-28
27552,2023-02-28
27554,2023-02-28
27555,2023-02-28
27899,2023-02-28
27900,2023-02-28
26841,2023-02-28
26843,2023-02-28
26847,2023-02-28
26852,2023-02-28
26800,2023-02-28
26803,2023-02-28
26805,2023-02-28
26807,2023-02-28
26855,2023-02-28
26856,2023-02-28
26858,2023-02-28
26861,2023-02-28
27718,2023-02-28
27719,2023-02-28
27721,2023-02-28
26809,2023-02-28
26811,2023-02-28
26813,2023-02-28
26864,2023-02-28
25967,2023-02-28
25973,2023-02-28
25974,2023-02-28
25975,2023-02-28
27502,2023-02-28
27503,2023-02-28
27723,2023-02-28
25898,2023-02-28
25901,2023-02-28
25902,2023-02-28
25905,2023-02-28
25911,2023-02-28
25977,2023-02-28
25979,2023-02-28
25981,2023-02-28
25983,2023-02-28
25987,2023-02-28
25988,2023-02-28
27516,2023-02-28
27892,2023-02-28
27893,2023-02-28
27895,2023-02-28
27896,2023-02-28
27897,2023-02-28
25917,2023-02-28
25918,2023-02-28
25920,2023-02-28
26261,2023-02-28
26262,2023-02-28
26265,2023-02-28
26270,2023-02-28
26271,2023-02-28
26273,2023-02-28
26297,2023-02-28
27522,2023-02-28
27525,2023-02-28
27527,2023-02-28
25585,2023-02-28
25586,2023-02-28
25589,2023-02-28
26058,2023-02-28
26059,2023-02-28
26062,2023-02-28
26063,2023-02-28
26065,2023-02-28
26066,2023-02-28
26276,2023-02-28
26281,2023-02-28
26284,2023-02-28
26285,2023-02-28
26299,2023-02-28
26306,2023-02-28
26309,2023-02-28
26311,2023-02-28
26315,2023-02-28
26500,2023-02-28
27557,2023-02-28
27558,2023-02-28
27560,2023-02-28
27561,2023-02-28
27563,2023-02-28
27565,2023-02-28
27569,2023-02-28
27570,2023-02-28
26290,2023-02-28
27572,2023-02-28
27573,2023-02-28
26956,2023-02-28
26503,2023-02-28
26505,2023-02-28
26867,2023-02-28
26465,2023-02-28
26815,2023-02-28
26819,2023-02-28
26823,2023-02-28
26868,2023-02-28
26870,2023-02-28
26871,2023-02-28
26872,2023-02-28
26875,2023-02-28
26878,2023-02-28
26880,2023-02-28
26881,2023-02-28
26957,2023-02-28
26960,2023-02-28
26963,2023-02-28
26772,2023-02-28
26781,2023-02-28
26783,2023-02-28
26786,2023-02-28
26787,2023-02-28
26788,2023-02-28
26828,2023-02-28
26830,2023-02-28
26832,2023-02-28
26833,2023-02-28
26836,2023-02-28
26885,2023-02-28
26887,2023-02-28
26889,2023-02-28
26891,2023-02-28
26792,2023-02-28
26795,2023-02-28
26797,2023-02-28
25855,2023-02-28
25856,2023-02-28
25859,2023-02-28
25861,2023-02-28
25863,2023-02-28
25925,2023-02-28
25936,2023-02-28
27583,2023-02-28
27585,2023-02-28
27589,2023-02-28
27590,2023-02-28
25868,2023-02-28
25870,2023-02-28
25879,2023-02-28
25938,2023-02-28
25942,2023-02-28
25945,2023-02-28
25950,2023-02-28
25954,2023-02-28
25955,2023-02-28
27592,2023-02-28
27593,2023-02-28
27595,2023-02-28
27600,2023-02-28
27601,2023-02-28
27603,2023-02-28
27167,2023-02-28
27168,2023-02-28
27169,2023-02-28
27170,2023-02-28
27171,2023-02-28
27172,2023-02-28
27019,2023-02-28
27070,2023-02-28
27071,2023-02-28
27072,2023-02-28
27073,2023-02-28
27107,2023-02-28
27108,2023-02-28
27113,2023-02-28
27115,2023-02-28
27116,2023-02-28
27176,2023-02-28
27180,2023-02-28
27182,2023-02-28
27183,2023-02-28
27186,2023-02-28
27189,2023-02-28
27023,2023-02-28
27025,2023-02-28
27027,2023-02-28
27030,2023-02-28
27031,2023-02-28
27033,2023-02-28
27034,2023-02-28
27035,2023-02-28
27036,2023-02-28
27081,2023-02-28
27082,2023-02-28
27311,2023-02-28
27312,2023-02-28
27119,2023-02-28
27121,2023-02-28
27123,2023-02-28
27124,2023-02-28
27125,2023-02-28
27414,2023-02-28
27418,2023-02-28
27421,2023-02-28
27422,2023-02-28
27424,2023-02-28
27039,2023-02-28
27040,2023-02-28
27041,2023-02-28
27266,2023-02-28
27314,2023-02-28
27317,2023-02-28
27318,2023-02-28
27322,2023-02-28
27325,2023-02-28
27351,2023-02-28
27353,2023-02-28
27355,2023-02-28
27357,2023-02-28
27361,2023-02-28
27363,2023-02-28
27366,2023-02-28
27368,2023-02-28
27369,2023-02-28
27370,2023-02-28
27426,2023-02-28
27433,2023-02-28
27269,2023-02-28
27271,2023-02-28
27273,2023-02-28
27275,2023-02-28
27276,2023-02-28
27279,2023-02-28
27281,2023-02-28
27285,2023-02-28
27292,2023-02-28
27295,2023-02-28
27298,2023-02-28
27326,2023-02-28
27778,2023-02-28
27779,2023-02-28
27781,2023-02-28
27782,2023-02-28
27375,2023-02-28
27377,2023-02-28
27378,2023-02-28
27379,2023-02-28
27837,2023-02-28
27839,2023-02-28
27840,2023-02-28
27303,2023-02-28
27304,2023-02-28
27308,2023-02-28
27748,2023-02-28
27751,2023-02-28
27752,2023-02-28
27754,2023-02-28
27756,2023-02-28
27757,2023-02-28
27784,2023-02-28
27706,2023-02-28
27707,2023-02-28
27709,2023-02-28
27787,2023-02-28
27788,2023-02-28
27789,2023-02-28
27657,2023-02-28
27221,2023-02-28
27222,2023-02-28
27439,2023-02-28
27768,2023-02-28
27925,2023-02-28
27926,2023-02-28
27927,2023-02-28
27623,2023-02-28
27625,2023-02-28
27631,2023-02-28
27658,2023-02-28
27661,2023-02-28
27663,2023-02-28
27665,2023-02-28
27667,2023-02-28
27846,2023-02-28
27851,2023-02-28
27703,2023-02-28
27930,2023-02-28
27931,2023-02-28
27933,2023-02-28
27939,2023-02-28
27633,2023-02-28
27636,2023-02-28
27085,2023-02-28
27087,2023-02-28
27089,2023-02-28
27674,2023-02-28
27675,2023-02-28
27676,2023-02-28
27127,2023-02-28
27129,2023-02-28
27131,2023-02-28
27133,2023-02-28
27710,2023-02-28
27711,2023-02-28
27190,2023-02-28
27192,2023-02-28
27046,2023-02-28
27049,2023-02-28
27051,2023-02-28
27094,2023-02-28
27096,2023-02-28
27135,2023-02-28
27136,2023-02-28
27137,2023-02-28
27141,2023-02-28
27143,2023-02-28
27145,2023-02-28
27152,2023-02-28
27199,2023-02-28
27200,2023-02-28
27209,2023-02-28
27210,2023-02-28
27211,2023-02-28
27213,2023-02-28
27214,2023-02-28
27216,2023-02-28
27056,2023-02-28
27060,2023-02-28
27102,2023-02-28
27331,2023-02-28
27157,2023-02-28
27158,2023-02-28
27160,2023-02-28
27162,2023-02-28
27165,2023-02-28
27385,2023-02-28
27010,2023-02-28
27011,2023-02-28
27015,2023-02-28
27017,2023-02-28
27334,2023-02-28
27336,2023-02-28
27343,2023-02-28
27344,2023-02-28
27345,2023-02-28
27388,2023-02-28
27390,2023-02-28
27391,2023-02-28
27392,2023-02-28
27396,2023-02-28
27398,2023-02-28
27401,2023-02-28
27402,2023-02-28
27404,2023-02-28
27257,2023-02-28
27259,2023-02-28
27260,2023-02-28
27261,2023-02-28
27346,2023-02-28
27348,2023-02-28
27406,2023-02-28
27410,2023-02-28
27808,2023-02-28
27810,2023-02-28
27769,2023-02-28
27799,2023-02-28
27800,2023-02-28
27804,2023-02-28
27805,2023-02-28
27814,2023-02-28
27817,2023-02-28
27819,2023-02-28
27734,2023-02-28
27770,2023-02-28
27772,2023-02-28
27774,2023-02-28
27777,2023-02-28
27643,2023-02-28
27830,2023-02-28
27832,2023-02-28
27834,2023-02-28
27679,2023-02-28
27684,2023-02-28
27685,2023-02-28
27736,2023-02-28
27737,2023-02-28
27740,2023-02-28
27745,2023-02-28
27608,2023-02-28
27610,2023-02-28
27611,2023-02-28
27646,2023-02-28
27649,2023-02-28
27650,2023-02-28
27688,2023-02-28
27691,2023-02-28
27697,2023-02-28
27698,2023-02-28
27701,2023-02-28
27911,2023-02-28
27916,2023-02-28
27921,2023-02-28
27922,2023-02-28
27614,2023-02-28
27615,2023-02-28
27617,2023-02-28
28857,2023-02-28
28859,2023-02-28
28860,2023-02-28
27256,2023-02-28
28862,2023-02-28
28867,2023-02-28
28868,2023-02-28
27458,2023-02-28
27460,2023-02-28
27463,2023-02-28
27465,2023-02-28
27466,2023-02-28
27477,2023-02-28
27478,2023-02-28
27482,2023-02-28
27483,2023-02-28
28820,2023-02-28
28011,2023-02-28
28012,2023-02-28
27470,2023-02-28
27881,2023-02-28
27882,2023-02-28
27887,2023-02-28
27888,2023-02-28
28828,2023-02-28
28829,2023-02-28
28832,2023-02-28
28834,2023-02-28
28020,2023-02-28
28022,2023-02-28
28027,2023-02-28
28033,2023-02-28
28034,2023-02-28
27860,2023-02-28
27861,2023-02-28
27862,2023-02-28
27867,2023-02-28
27889,2023-02-28
27891,2023-02-28
26953,2023-02-28
28874,2023-02-28
28876,2023-02-28
28877,2023-02-28
28879,2023-02-28
28883,2023-02-28
28885,2023-02-28
28890,2023-02-28
28892,2023-02-28
28893,2023-02-28
27868,2023-02-28
26921,2023-02-28
26923,2023-02-28
26925,2023-02-28
26954,2023-02-28
27957,2023-02-28
27959,2023-02-28
27962,2023-02-28
28280,2023-02-28
28334,2023-02-28
28335,2023-02-28
28337,2023-02-28
28339,2023-02-28
26926,2023-02-28
26930,2023-02-28
26931,2023-02-28
26932,2023-02-28
26934,2023-02-28
28285,2023-02-28
28286,2023-02-28
28287,2023-02-28
28290,2023-02-28
28296,2023-02-28
28297,2023-02-28
28306,2023-02-28
28308,2023-02-28
28505,2023-02-28
28507,2023-02-28
28509,2023-02-28
28513,2023-02-28
28517,2023-02-28
28521,2023-02-28
27943,2023-02-28
27945,2023-02-28
28472,2023-02-28
28475,2023-02-28
28524,2023-02-28
28527,2023-02-28
28528,2023-02-28
28533,2023-02-28
28869,2023-02-28
28871,2023-02-28
27228,2023-02-28
27232,2023-02-28
27233,2023-02-28
27234,2023-02-28
27236,2023-02-28
27237,2023-02-28
28480,2023-02-28
28482,2023-02-28
28838,2023-02-28
27904,2023-02-28
26999,2023-02-28
27003,2023-02-28
27008,2023-02-28
27009,2023-02-28
28804,2023-02-28
28840,2023-02-28
28842,2023-02-28
28843,2023-02-28
28845,2023-02-28
28846,2023-02-28
28847,2023-02-28
28848,2023-02-28
28850,2023-02-28
27444,2023-02-28
27448,2023-02-28
28807,2023-02-28
28808,2023-02-28
28811,2023-02-28
28854,2023-02-28
28855,2023-02-28
27967,2023-02-28
27969,2023-02-28
27975,2023-02-28
27449,2023-02-28
27451,2023-02-28
27453,2023-02-28
27456,2023-02-28
27852,2023-02-28
27873,2023-02-28
27876,2023-02-28
27877,2023-02-28
28814,2023-02-28
28817,2023-02-28
29043,2023-02-28
27977,2023-02-28
27978,2023-02-28
27980,2023-02-28
27981,2023-02-28
27982,2023-02-28
27985,2023-02-28
27990,2023-02-28
27993,2023-02-28
27995,2023-02-28
29049,2023-02-28
29050,2023-02-28
29051,2023-02-28
29054,2023-02-28
29056,2023-02-28
29058,2023-02-28
28002,2023-02-28
28004,2023-02-28
28007,2023-02-28
28009,2023-02-28
28310,2023-02-28
28311,2023-02-28
27857,2023-02-28
27713,2023-02-28
27714,2023-02-28
26946,2023-02-28
26947,2023-02-28
26952,2023-02-28
29062,2023-02-28
28265,2023-02-28
28272,2023-02-28
28320,2023-02-28
27238,2023-02-28
27240,2023-02-28
28275,2023-02-28
28277,2023-02-28
28324,2023-02-28
28328,2023-02-28
28330,2023-02-28
28485,2023-02-28
28487,2023-02-28
28493,2023-02-28
27242,2023-02-28
27245,2023-02-28
27249,2023-02-28
27952,2023-02-28
27953,2023-02-28
28494,2023-02-28
28496,2023-02-28
28502,2023-02-28
29001,2023-02-28
29003,2023-02-28
29005,2023-02-28
29006,2023-02-28
28196,2023-02-28
28915,2023-02-28
28917,2023-02-28
28920,2023-02-28
28921,2023-02-28
28926,2023-02-28
28927,2023-02-28
28928,2023-02-28
28979,2023-02-28
28982,2023-02-28
28983,2023-02-28
28986,2023-02-28
28159,2023-02-28
28160,2023-02-28
28161,2023-02-28
28197,2023-02-28
28929,2023-02-28
28061,2023-02-28
28062,2023-02-28
28098,2023-02-28
28103,2023-02-28
28104,2023-02-28
28105,2023-02-28
28107,2023-02-28
28166,2023-02-28
28199,2023-02-28
28200,2023-02-28
28201,2023-02-28
28111,2023-02-28
28112,2023-02-28
28114,2023-02-28
28117,2023-02-28
28119,2023-02-28
28121,2023-02-28
28123,2023-02-28
28125,2023-02-28
28126,2023-02-28
28400,2023-02-28
28071,2023-02-28
28073,2023-02-28
28075,2023-02-28
28076,2023-02-28
28364,2023-02-28
28365,2023-02-28
28367,2023-02-28
28368,2023-02-28
28403,2023-02-28
28667,2023-02-28
28372,2023-02-28
28590,2023-02-28
28704,2023-02-28
28706,2023-02-28
28551,2023-02-28
28595,2023-02-28
28601,2023-02-28
28605,2023-02-28
28643,2023-02-28
28645,2023-02-28
28647,2023-02-28
28649,2023-02-28
28215,2023-02-28
28216,2023-02-28
28221,2023-02-28
28224,2023-02-28
28226,2023-02-28
28227,2023-02-28
28557,2023-02-28
28558,2023-02-28
28608,2023-02-28
28989,2023-02-28
28676,2023-02-28
28680,2023-02-28
28688,2023-02-28
28689,2023-02-28
28690,2023-02-28
28692,2023-02-28
28695,2023-02-28
28696,2023-02-28
28559,2023-02-28
28937,2023-02-28
28939,2023-02-28
28942,2023-02-28
28943,2023-02-28
29014,2023-02-28
29018,2023-02-28
29020,2023-02-28
28946,2023-02-28
28949,2023-02-28
28950,2023-02-28
28952,2023-02-28
28953,2023-02-28
28128,2023-02-28
28129,2023-02-28
28130,2023-02-28
28134,2023-02-28
28135,2023-02-28
28137,2023-02-28
28138,2023-02-28
28142,2023-02-28
28176,2023-02-28
28178,2023-02-28
28179,2023-02-28
29029,2023-02-28
29032,2023-02-28
29034,2023-02-28
29035,2023-02-28
28211,2023-02-28
28959,2023-02-28
28962,2023-02-28
28078,2023-02-28
28148,2023-02-28
28150,2023-02-28
28155,2023-02-28
28156,2023-02-28
28157,2023-02-28
28185,2023-02-28
28186,2023-02-28
28042,2023-02-28
28045,2023-02-28
28046,2023-02-28
28047,2023-02-28
28085,2023-02-28
28086,2023-02-28
28088,2023-02-28
28158,2023-02-28
28394,2023-02-28
28191,2023-02-28
28194,2023-02-28
28050,2023-02-28
28054,2023-02-28
28057,2023-02-28
28058,2023-02-28
28059,2023-02-28
28379,2023-02-28
28380,2023-02-28
28382,2023-02-28
28396,2023-02-28
28398,2023-02-28
28399,2023-02-28
28408,2023-02-28
28411,2023-02-28
28347,2023-02-28
28348,2023-02-28
28386,2023-02-28
28389,2023-02-28
28616,2023-02-28
28625,2023-02-28
28359,2023-02-28
28361,2023-02-28
28563,2023-02-28
28564,2023-02-28
28568,2023-02-28
28627,2023-02-28
28628,2023-02-28
28631,2023-02-28
28634,2023-02-28
28638,2023-02-28
28655,2023-02-28
28658,2023-02-28
28659,2023-02-28
28664,2023-02-28
28665,2023-02-28
28540,2023-02-28
28541,2023-02-28
28542,2023-02-28
28543,2023-02-28
28544,2023-02-28
28545,2023-02-28
28573,2023-02-28
28576,2023-02-28
28580,2023-02-28
28975,2023-02-28
28978,2023-02-28
28995,2023-02-28
28996,2023-02-28
28998,2023-02-28
28548,2023-02-28
28907,2023-02-28
28909,2023-02-28
28910,2023-02-28
28585,2023-02-28
28586,2023-02-28
28587,2023-02-28
28969,2023-02-28
28971,2023-02-28
28237,2023-02-28
28243,2023-02-28
28207,2023-02-28
28214,2023-02-28
28239,2023-02-28
28305,2023-02-28
29290,2023-02-28
29404,2023-02-28
29417,2023-02-28
28244,2023-02-28
28248,2023-02-28
28250,2023-02-28
28471,2023-02-28
28498,2023-02-28
29542,2023-02-28
28438,2023-02-28
28440,2023-02-28
28444,2023-02-28
28446,2023-02-28
28449,2023-02-28
33681,2023-02-28
28450,2023-02-28
28452,2023-02-28
28458,2023-02-28
28461,2023-02-28
28462,2023-02-28
28463,2023-02-28
28466,2023-02-28
28467,2023-02-28
28745,2023-02-28
28746,2023-02-28
28747,2023-02-28
28748,2023-02-28
28750,2023-02-28
28751,2023-02-28
28752,2023-02-28
28753,2023-02-28
28758,2023-02-28
28760,2023-02-28
28762,2023-02-28
28763,2023-02-28
28768,2023-02-28
28769,2023-02-28
28774,2023-02-28
28780,2023-02-28
28781,2023-02-28
28504,2023-02-28
28565,2023-02-28
28708,2023-02-28
28801,2023-02-28
28806,2023-02-28
28253,2023-02-28
29026,2023-02-28
29690,2023-02-28
28256,2023-02-28
28257,2023-02-28
33421,2023-02-28
28896,2023-02-28
28898,2023-02-28
28902,2023-02-28
28904,2023-02-28
28905,2023-02-28
28039,2023-02-28
28263,2023-02-28
28417,2023-02-28
28420,2023-02-28
28421,2023-02-28
28423,2023-02-28
28428,2023-02-28
28782,2023-02-28
28785,2023-02-28
28786,2023-02-28
28434,2023-02-28
28435,2023-02-28
28712,2023-02-28
28714,2023-02-28
28719,2023-02-28
28789,2023-02-28
28793,2023-02-28
28794,2023-02-28
28795,2023-02-28
33341,2023-02-28
29063,2023-02-28
29089,2023-02-28
28720,2023-02-28
28721,2023-02-28
28722,2023-02-28
28726,2023-02-28
28800,2023-02-28
28802,2023-02-28
33547,2023-02-28
28734,2023-02-28
28735,2023-02-28
28741,2023-02-28
33615,2023-02-28
33629,2023-02-28
33666,2023-02-28
29037,2023-02-28
29039,2023-02-28
29040,2023-02-28
33766,2023-02-28
30006,2023-02-28
30267,2023-02-28
30357,2023-02-28
31719,2023-02-28
31720,2023-02-28
31741,2023-02-28
31753,2023-02-28
31789,2023-02-28
32030,2023-02-28
33409,2023-02-28
33410,2023-02-28
33586,2023-02-28
33587,2023-02-28
33283,2023-02-28
33689,2023-02-28
33693,2023-02-28
32107,2023-02-28
32109,2023-02-28
32118,2023-02-28
32208,2023-02-28
32306,2023-02-28
33414,2023-02-28
33415,2023-02-28
33416,2023-02-28
32390,2023-02-28
32484,2023-02-28
32590,2023-02-28
32674,2023-02-28
32776,2023-02-28
29064,2023-02-28
33588,2023-02-28
33686,2023-02-28
29069,2023-02-28
29071,2023-02-28
29073,2023-02-28
29074,2023-02-28
29077,2023-02-28
29078,2023-02-28
29079,2023-02-28
33377,2023-02-28
33381,2023-02-28
33385,2023-02-28
29083,2023-02-28
33388,2023-02-28
33390,2023-02-28
33768,2023-02-28
33769,2023-02-28
33758,2023-02-28
33761,2023-02-28
33763,2023-02-28
33764,2023-02-28
29893,2023-02-28
29903,2023-02-28
30456,2023-02-28
30501,2023-02-28
30515,2023-02-28
30552,2023-02-28
30597,2023-02-28
30672,2023-02-28
33582,2023-02-28
29920,2023-02-28
29943,2023-02-28
30825,2023-02-28
30906,2023-02-28
30976,2023-02-28
30989,2023-02-28
31060,2023-02-28
31103,2023-02-28
31147,2023-02-28
31348,2023-02-28
31350,2023-02-28
31418,2023-02-28
31635,2023-02-28
31651,2023-02-28
33002,2023-02-28
33058,2023-02-28
33156,2023-02-28
33914,2023-02-28
33920,2023-02-28
33922,2023-02-28
33923,2023-02-28
33925,2023-02-28
33391,2023-02-28
33394,2023-02-28
33396,2023-02-28
33397,2023-02-28
33926,2023-02-28
33928,2023-02-28
33929,2023-02-28
33933,2023-02-28
33934,2023-02-28
33938,2023-02-28
33941,2023-02-28
33943,2023-02-28
33945,2023-02-28
33946,2023-02-28
33950,2023-02-28
33952,2023-02-28
33955,2023-02-28
33956,2023-02-28
33957,2023-02-28
33958,2023-02-28
33960,2023-02-28
33961,2023-02-28
33964,2023-02-28
33965,2023-02-28
33967,2023-02-28
33968,2023-02-28
33398,2023-02-28
33399,2023-02-28
33402,2023-02-28
33403,2023-02-28
33655,2023-02-28
33656,2023-02-28
33430,2023-02-28
33432,2023-02-28
33433,2023-02-28
33434,2023-02-28
33437,2023-02-28
33439,2023-02-28
33442,2023-02-28
33475,2023-02-28
33476,2023-02-28
33477,2023-02-28
33479,2023-02-28
33480,2023-02-28
33483,2023-02-28
33484,2023-02-28
33607,2023-02-28
33614,2023-02-28
33791,2023-02-28
33794,2023-02-28
33795,2023-02-28
33489,2023-02-28
33490,2023-02-28
33493,2023-02-28
33495,2023-02-28
33496,2023-02-28
33497,2023-02-28
33638,2023-02-28
33696,2023-02-28
33698,2023-02-28
33639,2023-02-28
33640,2023-02-28
33643,2023-02-28
33699,2023-02-28
33459,2023-02-28
33461,2023-02-28
33627,2023-02-28
33648,2023-02-28
33649,2023-02-28
33730,2023-02-28
33777,2023-02-28
33779,2023-02-28
33536,2023-02-28
33539,2023-02-28
33781,2023-02-28
33783,2023-02-28
33708,2023-02-28
33709,2023-02-28
33540,2023-02-28
33541,2023-02-28
33543,2023-02-28
33443,2023-02-28
33445,2023-02-28
33554,2023-02-28
33623,2023-02-28
33624,2023-02-28
33499,2023-02-28
33502,2023-02-28
33625,2023-02-28
33702,2023-02-28
33703,2023-02-28
33505,2023-02-28
33509,2023-02-28
33510,2023-02-28
33516,2023-02-28
33802,2023-02-28
33706,2023-02-28
33653,2023-02-28
33422,2023-02-28
33591,2023-02-28
33631,2023-02-28
33596,2023-02-28
33599,2023-02-28
33601,2023-02-28
33603,2023-02-28
33785,2023-02-28
33635,2023-02-28
33636,2023-02-28
33637,2023-02-28
33718,2023-02-28
33719,2023-02-28
33720,2023-02-28
33721,2023-02-28
33695,2023-02-28
33453,2023-02-28
33454,2023-02-28
33713,2023-02-28
33715,2023-02-28
33716,2023-02-28
33771,2023-02-28
33798,2023-02-28
33799,2023-02-28
33517,2023-02-28
33518,2023-02-28
33520,2023-02-28
33522,2023-02-28
33526,2023-02-28
33527,2023-02-28
33528,2023-02-28
33773,2023-02-28
33424,2023-02-28
33428,2023-02-28
33707,2023-02-28
33800,2023-02-28
33531,2023-02-28
33532,2023-02-28
33534,2023-02-28
33663,2023-02-28
33668,2023-02-28
33669,2023-02-28
33670,2023-02-28
33744,2023-02-28
33745,2023-02-28
33747,2023-02-28
33748,2023-02-28
33749,2023-02-28
33569,2023-02-28
33573,2023-02-28
33574,2023-02-28
33575,2023-02-28
33576,2023-02-28
33578,2023-02-28
33579,2023-02-28
33676,2023-02-28
33806,2023-02-28
33807,2023-02-28
33556,2023-02-28
33678,2023-02-28
33680,2023-02-28
33558,2023-02-28
33560,2023-02-28
33562,2023-02-28
33563,2023-02-28
33565,2023-02-28
33751,2023-02-28
20239,2023-02-28
33657,2023-02-28
33658,2023-02-28
33660,2023-02-28
33661,2023-02-28
33662,2023-02-28
33811,2023-02-28
33812,2023-02-28
33735,2023-02-28
33739,2023-02-28
33742,2023-02-28
33971,2023-02-28
33972,2023-02-28
33973,2023-02-28
33974,2023-02-28
33813,2023-02-28
33733,2023-02-28
29728,2023-02-28
29734,2023-02-28
29735,2023-02-28
29239,2023-02-28
29225,2023-02-28
29367,2023-02-28
29368,2023-02-28
29371,2023-02-28
29374,2023-02-28
29742,2023-02-28
29743,2023-02-28
29155,2023-02-28
29157,2023-02-28
29159,2023-02-28
29160,2023-02-28
29376,2023-02-28
29379,2023-02-28
29380,2023-02-28
29384,2023-02-28
29385,2023-02-28
29164,2023-02-28
29295,2023-02-28
29298,2023-02-28
29302,2023-02-28
29303,2023-02-28
29304,2023-02-28
29389,2023-02-28
29705,2023-02-28
29708,2023-02-28
29709,2023-02-28
29710,2023-02-28
29712,2023-02-28
29713,2023-02-28
29716,2023-02-28
29590,2023-02-28
29591,2023-02-28
29592,2023-02-28
29593,2023-02-28
29108,2023-02-28
29109,2023-02-28
29111,2023-02-28
29112,2023-02-28
29310,2023-02-28
29313,2023-02-28
29314,2023-02-28
29316,2023-02-28
29317,2023-02-28
29318,2023-02-28
29319,2023-02-28
29320,2023-02-28
29322,2023-02-28
29717,2023-02-28
29719,2023-02-28
29725,2023-02-28
29756,2023-02-28
29766,2023-02-28
29770,2023-02-28
29773,2023-02-28
29594,2023-02-28
29115,2023-02-28
29118,2023-02-28
29121,2023-02-28
29123,2023-02-28
